chembl_id,name,smiles,max_phase,formula,chembl_mw
CHEMBL1200743,IOXAGLATE SODIUM,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)[O-])c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I.[Na+],4.0,C24H20I6N5NaO8,1290.87
CHEMBL1200744,SODIUM FLUORIDE F 18,[18F-].[Na+],4.0,FNa,40.99
CHEMBL1200745,OXPRENOLOL HYDROCHLORIDE,C=CCOc1ccccc1OCC(O)CNC(C)C.Cl,4.0,C15H24ClNO3,301.81
CHEMBL1200747,AMMONIUM LACTATE,CC(O)C(=O)O.N,4.0,C3H9NO3,107.11
CHEMBL1200748,CARBIDOPA,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O.O,4.0,C10H16N2O5,244.25
CHEMBL1200749,LEVOBUPIVACAINE HYDROCHLORIDE,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl,4.0,C18H29ClN2O,324.90
CHEMBL1200750,PROMETHAZINE HYDROCHLORIDE,CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cl,4.0,C17H21ClN2S,320.89
CHEMBL1200751,MERCAPTOPURINE,O.S=c1[nH]cnc2nc[nH]c12,4.0,C5H6N4OS,170.20
CHEMBL1200756,PYRIDOXINE HYDROCHLORIDE,Cc1ncc(CO)c(CO)c1O.Cl,4.0,C8H12ClNO3,205.64
CHEMBL1200757,PANCURONIUM BROMIDE,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1.[Br-].[Br-],4.0,C35H60Br2N2O4,732.68
CHEMBL1200758,AMPICILLIN SODIUM,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],4.0,C16H18N3NaO4S,371.39
CHEMBL1200759,ANAGRELIDE HYDROCHLORIDE,Cl.O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,4.0,C10H8Cl3N3O,292.55
CHEMBL1200760,BALSALAZIDE DISODIUM,O=C([O-])CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)[O-])c2)cc1.[Na+].[Na+],4.0,C17H13N3Na2O6,401.29
CHEMBL1200761,CHLOROTRIANISENE,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,4.0,C23H21ClO3,380.87
CHEMBL1200762,BETAMETHASONE SODIUM PHOSPHATE,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],4.0,C22H28FNa2O8P,516.41
CHEMBL1200763,IODOHIPPURATE SODIUM I 131,O=C([O-])CNC(=O)c1ccccc1[131I].[Na+],4.0,C9H7INNaO3,331.06
CHEMBL1200764,METHACHOLINE CHLORIDE,CC(=O)OC(C)C[N+](C)(C)C.[Cl-],4.0,C8H18ClNO2,195.69
CHEMBL1200768,CEFTAZIDIME SODIUM,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)[O-].[Na+],4.0,C22H21N6NaO7S2,568.57
CHEMBL1200769,TRIPELENNAMINE CITRATE,CN(C)CCN(Cc1ccccc1)c1ccccn1.O=C(O)CC(O)(CC(=O)O)C(=O)O,4.0,C22H29N3O7,447.49
CHEMBL1200770,IOCETAMIC ACID,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,4.0,C12H13I3N2O3,613.96
CHEMBL1200771,TRIDIHEXETHYL CHLORIDE,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1.[Cl-],4.0,C21H36ClNO,353.98
CHEMBL1200772,WARFARIN POTASSIUM,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[K+],4.0,C19H15KO4,346.42
CHEMBL1200773,TOCAINIDE HYDROCHLORIDE,Cc1cccc(C)c1NC(=O)C(C)N.Cl,4.0,C11H17ClN2O,228.72
CHEMBL1200774,FLUPREDNISOLONE,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,4.0,C21H27FO5,378.44
CHEMBL1200776,CINACALCET HYDROCHLORIDE,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl,4.0,C22H23ClF3N,393.88
CHEMBL1200778,DEXRAZOXANE HYDROCHLORIDE,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1.Cl,4.0,C11H17ClN4O4,304.73
CHEMBL1200779,TROVAFLOXACIN MESYLATE,CS(=O)(=O)O.N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,4.0,C21H19F3N4O6S,512.47
CHEMBL1200781,CITALOPRAM HYDROBROMIDE,Br.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,4.0,C20H22BrFN2O,405.31
CHEMBL1200782,DEXTROAMPHETAMINE ADIPATE,C[C@H](N)Cc1ccccc1.O=C(O)CCCCC(=O)O,4.0,C15H23NO4,281.35
CHEMBL1200787,PHENOXYBENZAMINE HYDROCHLORIDE,CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl,4.0,C18H23Cl2NO,340.29
CHEMBL1200788,CISAPRIDE MONOHYDRATE,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC.O,4.0,C23H31ClFN3O5,483.97
CHEMBL1200789,TRICLOFOS SODIUM,O=P([O-])(O)OCC(Cl)(Cl)Cl.[Na+],4.0,C2H3Cl3NaO4P,251.37
CHEMBL1200790,METHYPRYLON,CCC1(CC)C(=O)NCC(C)C1=O,4.0,C10H17NO2,183.25
CHEMBL1200791,OXYMETAZOLINE HYDROCHLORIDE,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1.Cl,4.0,C16H25ClN2O,296.84
CHEMBL1200794,OXYMORPHONE HYDROCHLORIDE,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl,4.0,C17H20ClNO4,337.80
CHEMBL1200795,CLEMASTINE FUMARATE,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1.O=C(O)/C=C/C(=O)O,4.0,C25H30ClNO5,459.97
CHEMBL1200796,CYCLOPHOSPHAMIDE,O.O=P1(N(CCCl)CCCl)NCCCO1,4.0,C7H17Cl2N2O3P,279.10
CHEMBL1200798,TRAZODONE HYDROCHLORIDE,Cl.O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,4.0,C19H23Cl2N5O,408.33
CHEMBL1200799,TRAVOPROST,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,4.0,C26H35F3O6,500.55
CHEMBL1200800,CALCIUM ACETATE,CC(=O)[O-].CC(=O)[O-].[Ca+2],4.0,C4H6CaO4,158.17
CHEMBL1200802,TALBUTAL,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,4.0,C11H16N2O3,224.26
CHEMBL1200803,SOLIFENACIN SUCCINATE,O=C(O)CCC(=O)O.O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,4.0,C27H32N2O6,480.56
CHEMBL1200804,DICLOFENAC POTASSIUM,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[K+],4.0,C14H10Cl2KNO2,334.24
CHEMBL1200805,DILTIAZEM MALATE,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1.O=C(O)CC(O)C(=O)O,4.0,C26H32N2O9S,548.61
CHEMBL1200806,NAPROXEN SODIUM,COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1.[Na+],4.0,C14H13NaO3,252.25
CHEMBL1200807,NORELGESTROMIN,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,4.0,C21H29NO2,327.47
CHEMBL1200809,AZELASTINE HYDROCHLORIDE,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1.Cl,4.0,C22H25Cl2N3O,418.37
CHEMBL1200810,DOXERCALCIFEROL,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,4.0,C28H44O2,412.66
CHEMBL1200813,ACEBUTOLOL HYDROCHLORIDE,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1.Cl,4.0,C18H29ClN2O4,372.89
CHEMBL1200814,ACETAZOLAMIDE SODIUM,CC(=O)Nc1nnc(S([NH-])(=O)=O)s1.[Na+],4.0,C4H5N4NaO3S2,244.23
CHEMBL1200817,LEVOMETHADYL ACETATE HYDROCHLORIDE,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1.Cl,4.0,C23H32ClNO2,389.97
CHEMBL1200819,ARTICAINE HYDROCHLORIDE,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC.Cl,4.0,C13H21ClN2O3S,320.84
CHEMBL1200820,PIPERACILLIN SODIUM,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O.[Na+],4.0,C23H26N5NaO7S,539.55
CHEMBL1200821,PROPYLIODONE,CCCOC(=O)Cn1cc(I)c(=O)c(I)c1,4.0,C10H11I2NO3,447.01
CHEMBL1200822,FLECAINIDE ACETATE,CC(=O)O.O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,4.0,C19H24F6N2O5,474.40
CHEMBL1200825,METHADONE HYDROCHLORIDE,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl,4.0,C21H28ClNO,345.91
CHEMBL1200826,LITHIUM CARBONATE,O=C([O-])[O-].[Li+].[Li+],4.0,CLi2O3,73.89
CHEMBL1200828,CYCRIMINE HYDROCHLORIDE,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,4.0,C19H30ClNO,323.91
CHEMBL1200829,GLUCONOLACTONE,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,4.0,C6H10O6,178.14
CHEMBL1200831,SPIRAPRIL HYDROCHLORIDE,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2.Cl,4.0,C22H31ClN2O5S2,503.09
CHEMBL1200832,TERBINAFINE HYDROCHLORIDE,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12.Cl,4.0,C21H26ClN,327.90
CHEMBL1200833,DIPIVEFRIN HYDROCHLORIDE,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1.Cl,4.0,C19H30ClNO5,387.90
CHEMBL1200836,OXICONAZOLE NITRATE,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,4.0,C18H14Cl4N4O4,492.15
CHEMBL1200837,LEVOBETAXOLOL HYDROCHLORIDE,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1.Cl,4.0,C18H30ClNO3,343.90
CHEMBL1200839,DIATRIZOATE MEGLUMINE,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,4.0,C18H26I3N3O9,809.13
CHEMBL1200841,PROCAINE HYDROCHLORIDE,CCN(CC)CCOC(=O)c1ccc(N)cc1.Cl,4.0,C13H21ClN2O2,272.78
CHEMBL1200843,METHYLERGONOVINE MALEATE,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1.O=C(O)/C=C\C(=O)O,4.0,C24H29N3O6,455.51
CHEMBL1200845,HALCINONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,4.0,C24H32ClFO5,454.97
CHEMBL1200848,HYDROXYPROGESTERONE CAPROATE,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,4.0,C27H40O4,428.61
CHEMBL1200850,GANCICLOVIR SODIUM,Nc1nc([O-])c2ncn(COC(CO)CO)c2n1.[Na+],4.0,C9H12N5NaO4,277.22
CHEMBL1200851,HOMATROPINE METHYLBROMIDE,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2.[Br-],4.0,C17H24BrNO3,370.29
CHEMBL1200852,PENICILLIN V POTASSIUM,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],4.0,C16H17KN2O5S,388.49
CHEMBL1200853,DYDROGESTERONE,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,4.0,C21H28O2,312.45
CHEMBL1200854,FLUPHENAZINE DECANOATE,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.0,C32H44F3N3O2S,591.78
CHEMBL1200855,TICARCILLIN DISODIUM,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+],4.0,C15H14N2Na2O6S2,428.40
CHEMBL1200859,ISOSULFAN BLUE,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)[O-])ccc2S(=O)(=O)[O-])cc1.[Na+],4.0,C27H31N2NaO6S2,566.68
CHEMBL1200862,METYROSINE,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,4.0,C10H13NO3,195.22
CHEMBL1200863,MELPHALAN HYDROCHLORIDE,Cl.N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,4.0,C13H19Cl3N2O2,341.67
CHEMBL1200865,LOTEPREDNOL ETABONATE,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,4.0,C24H31ClO7,466.96
CHEMBL1200866,PERFLUBRON,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,4.0,C8BrF17,498.96
CHEMBL1200868,PHENYL AMINOSALICYLATE,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,4.0,C13H11NO3,229.24
CHEMBL1200869,METRONIDAZOLE HYDROCHLORIDE,Cc1ncc([N+](=O)[O-])n1CCO.Cl,4.0,C6H10ClN3O3,207.62
CHEMBL1200870,TIMOLOL MALEATE,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1.O=C(O)/C=C\C(=O)O,4.0,C17H28N4O7S,432.50
CHEMBL1200873,PHENTOLAMINE MESYLATE,CS(=O)(=O)O.Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,4.0,C18H23N3O4S,377.47
CHEMBL1200874,TOLBUTAMIDE SODIUM,CCCCNC(=O)[N-]S(=O)(=O)c1ccc(C)cc1.[Na+],4.0,C12H17N2NaO3S,292.34
CHEMBL1200875,FLAVOXATE HYDROCHLORIDE,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O.Cl,4.0,C24H26ClNO4,427.93
CHEMBL1200877,FLUMETHASONE PIVALATE,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,4.0,C27H36F2O6,494.58
CHEMBL1200878,TRIAMCINOLONE HEXACETONIDE,CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,4.0,C30H41FO7,532.65
CHEMBL1200879,WARFARIN SODIUM,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[Na+],4.0,C19H15NaO4,330.31
CHEMBL1200880,DIPHEMANIL METHYLSULFATE,COS(=O)(=O)[O-].C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,4.0,C21H27NO4S,389.52
CHEMBL1200881,MINOCYCLINE HYDROCHLORIDE,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cl,4.0,C23H28ClN3O7,493.94
CHEMBL1200883,THONZONIUM BROMIDE,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1.[Br-],4.0,C32H55BrN4O,591.72
CHEMBL1200885,ALOSETRON HYDROCHLORIDE,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O.Cl,4.0,C17H19ClN4O,330.82
CHEMBL1200887,TRIMETHOBENZAMIDE HYDROCHLORIDE,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC.Cl,4.0,C21H29ClN2O5,424.93
CHEMBL1200890,OXYCODONE HYDROCHLORIDE,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314.Cl,4.0,C18H22ClNO4,351.83
CHEMBL1200891,OXYPHENCYCLIMINE HYDROCHLORIDE,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,4.0,C20H29ClN2O3,380.92
CHEMBL1200893,PROTOKYLOL HYDROCHLORIDE,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1.Cl,4.0,C18H22ClNO5,367.83
CHEMBL1200895,PHENELZINE SULFATE,NNCCc1ccccc1.O=S(=O)(O)O,4.0,C8H14N2O4S,234.28
CHEMBL1200896,DINOPROST TROMETHAMINE,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O.NC(CO)(CO)CO,4.0,C24H45NO8,475.62
CHEMBL1200899,TYROPANOATE SODIUM,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)[O-])c1I.[Na+],4.0,C15H17I3NNaO3,663.01
CHEMBL1200901,HALOFANTRINE HYDROCHLORIDE,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12.Cl,4.0,C26H31Cl3F3NO,536.89
CHEMBL1200903,SECOBARBITAL SODIUM,C=CCC1(C(C)CCC)C(=O)[N-]C(=O)NC1=O.[Na+],4.0,C12H17N2NaO3,260.27
CHEMBL1200904,SELEGILINE HYDROCHLORIDE,C#CCN(C)[C@H](C)Cc1ccccc1.Cl,4.0,C13H18ClN,223.75
CHEMBL1200906,OXYPHENONIUM BROMIDE,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.[Br-],4.0,C21H34BrNO3,428.41
CHEMBL1200907,TRILOSTANE,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,4.0,C20H27NO3,329.44
CHEMBL1200908,HALOBETASOL PROPIONATE,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,4.0,C25H31ClF2O5,484.97
CHEMBL1200909,PREDNISOLONE TEBUTATE,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,4.0,C27H38O6,458.60
CHEMBL1200910,SULFISOXAZOLE ACETYL,CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,4.0,C13H15N3O4S,309.35
CHEMBL1200912,PHENTERMINE HYDROCHLORIDE,CC(C)(N)Cc1ccccc1.Cl,4.0,C10H16ClN,185.70
CHEMBL1200914,TAMSULOSIN HYDROCHLORIDE,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1.Cl,4.0,C20H29ClN2O5S,444.98
CHEMBL1200916,THIORIDAZINE HYDROCHLORIDE,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2.Cl,4.0,C21H27ClN2S2,407.05
CHEMBL1200920,ISOETHARINE HYDROCHLORIDE,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1.Cl,4.0,C13H22ClNO3,275.78
CHEMBL1200922,MEBUTAMATE,CCC(C)C(C)(COC(N)=O)COC(N)=O,4.0,C10H20N2O4,232.28
CHEMBL1200925,"POTASSIUM PHOSPHATE, MONOBASIC",O=P([O-])(O)O.[K+],4.0,H2KO4P,136.08
CHEMBL1200927,DEXCHLORPHENIRAMINE MALEATE,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,4.0,C20H23ClN2O4,390.87
CHEMBL1200928,ZINC ACETATE ANHYDROUS,CC(=O)[O-].CC(=O)[O-].[Zn+2],4.0,C4H6O4Zn,183.48
CHEMBL1200929,ZINC SULFATE,O=S(=O)([O-])[O-].[Zn+2],4.0,O4SZn,161.45
CHEMBL1200930,RABEPRAZOLE SODIUM,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[n-]2)c1C.[Na+],4.0,C18H20N3NaO3S,381.43
CHEMBL1200932,IOPAMIDOL,C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,4.0,C17H22I3N3O8,777.09
CHEMBL1200933,HEXAFLUORENIUM BROMIDE,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21.[Br-].[Br-],4.0,C36H42Br2N2,662.55
CHEMBL1200934,NORGESTIMATE,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,4.0,C23H31NO3,369.51
CHEMBL1200935,DARIFENACIN HYDROBROMIDE,Br.NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,4.0,C28H31BrN2O2,507.47
CHEMBL1200936,PENICILLIN G PROCAINE,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.CCN(CC)CCOC(=O)c1ccc(N)cc1.O,4.0,C29H40N4O7S,588.73
CHEMBL1200937,DALFOPRISTIN,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12,4.0,C34H50N4O9S,690.86
CHEMBL1200938,METHYSERGIDE MALEATE,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1.O=C(O)/C=C\C(=O)O,4.0,C25H31N3O6,469.54
CHEMBL1200939,AMMONIUM CHLORIDE,Cl.N,4.0,H4ClN,53.49
CHEMBL1200940,METOCLOPRAMIDE HYDROCHLORIDE,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl.O,4.0,C14H25Cl2N3O3,354.28
CHEMBL1200941,THIAMINE HYDROCHLORIDE,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.Cl.[Cl-],4.0,C12H18Cl2N4OS,337.28
CHEMBL1200944,SULBACTAM SODIUM,CC1(C)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+],4.0,C8H10NNaO5S,255.23
CHEMBL1200945,PENTETATE CALCIUM TRISODIUM,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CCN(CC(=O)[O-])CC(=O)[O-].[Ca+2].[Na+].[Na+].[Na+],4.0,C14H18CaN3Na3O10,497.36
CHEMBL1200946,NANDROLONE DECANOATE,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,4.0,C28H44O3,428.66
CHEMBL1200947,METIPRANOLOL HYDROCHLORIDE,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C.Cl,4.0,C17H28ClNO4,345.87
CHEMBL1200948,TRIMIPRAMINE MALEATE,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21.O=C(O)/C=C\C(=O)O,4.0,C24H30N2O4,410.51
CHEMBL1200949,BETAZOLE HYDROCHLORIDE,Cl.NCCc1cc[nH]n1,4.0,C5H10ClN3,147.61
CHEMBL1200950,CLIDINIUM BROMIDE,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2.[Br-],4.0,C22H26BrNO3,432.36
CHEMBL1200951,FLUPHENAZINE ENANTHATE,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.0,C29H38F3N3O2S,549.70
CHEMBL1200952,METHAMPHETAMINE HYDROCHLORIDE,CN[C@@H](C)Cc1ccccc1.Cl,4.0,C10H16ClN,185.70
CHEMBL1200953,HYDROCORTISONE PROBUTATE,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,4.0,C28H40O7,488.62
CHEMBL1200955,MYCOPHENOLATE MOFETIL HYDROCHLORIDE,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2.Cl,4.0,C23H32ClNO7,469.96
CHEMBL1200959,METHDILAZINE,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,4.0,C18H20N2S,296.44
CHEMBL1200961,BROMPHENIRAMINE MALEATE,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,4.0,C20H23BrN2O4,435.32
CHEMBL1200962,CEFEPIME HYDROCHLORIDE,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1.Cl.O.[Cl-],4.0,C19H28Cl2N6O6S2,571.51
CHEMBL1200963,BIMATOPROST,CCNC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,4.0,C25H37NO4,415.57
CHEMBL1200964,AMITRIPTYLINE HYDROCHLORIDE,CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,4.0,C20H24ClN,313.87
